store_id,store_name,shopping_mall
3842,MAC,kanyon
3843,Gap,"king of prussia mall"
3844,Puma,"galeries lafayette"
3845,Zara,"dubai mall"
3846,"Forever 21","the mall at millenia"
3847,"Forever 21","dubai mall"
3848,Gap,vivocity
3849,Kinokuniya,"the mall at millenia"
3850,"LEGO Store","galleria mall"
3851,Prada,"lotte world mall"
3852,"Shop the World","the outlets at orange"
3853,"Forever 21","aventura mall"
3854,"Taco Bell","the dubai mall"
3855,"Taco Bell","galleria mall"
3856,"Taco Bell","zorlu center"
3857,Kinokuniya,"kuala lumpur city centre (klcc)"
3858,"Pizza Hut","south coast plaza"
3859,Starbucks,"mall of the emirates"
3860,Mcdonald's,"central embassy"
3861,"New Balance","mall of the emirates"
3862,"World Market","the grove"
3863,"Taco Bell","centro coyoacÃƒÂ¡n"
3864,Prada,"galleria mall"
3865,Carrefour,"westfield parramatta"
3866,Zara,"moscow mall"
3867,Gap,"zorlu center"
3868,"LEGO Store","central world"
3869,"Microsoft Store",vivocity
3870,Prada,"westfield world trade center"
3871,Zara,"centro coyoacÃƒÂ¡n"
3872,"Foot Locker","oasis mall"
3873,Sephora,"lotte world mall"
3874,H&M,"pavilion kuala lumpur"
3875,MAC,"dubai mall"
3876,"Pizza Hut","forum istanbul"
3877,Starbucks,"moscow mall"
3878,"Barnes & Noble","robinsons place manila"
3879,"Pizza Hut","the shops at columbus circle"
3880,"The Body Shop","prada store tokyo"
3881,"LEGO Store","la rinascente"
3882,Gap,"plaza satÃƒÂ©lite"
3883,Books-A-Million,"king of prussia mall"
3884,H&M,"westfield world trade center"
3885,Books-A-Million,"korsh mall"
3886,Kinokuniya,"plaza satÃƒÂ©lite"
3887,"Forever 21","istanbul cevahir avm"
3888,"New Balance","king of prussia mall"
3889,"Forever 21","south coast plaza"
3890,Zara,"central embassy"
3891,"Ulta Beauty","centro coyoacÃƒÂ¡n"
3892,Adidas,"central world"
3893,Adidas,"korsh mall"
3894,"Forever 21","centro santa fe"
3895,"Apple Store","westfield parramatta"
3896,Prada,"zorlu center"
3897,"The Body Shop","dubai mall"
3898,H&M,"oasis mall"
3899,Prada,"the dubai mall"
3900,Gap,"the dubai mall"
3901,"Forever 21","tokyo midtown"
3902,H&M,"zorlu center"
3903,"Foot Locker","galleria mall"
3904,"Toys R Us",vivocity
3905,Gap,takashimaya
3906,Starbucks,"zorlu center"
3907,Books-A-Million,"lotte world mall"
3908,"Barnes & Noble","galleria vittorio emanuele ii"
3909,Sephora,"istanbul cevahir avm"
3910,"Toys R Us","moscow mall"
3911,Prada,"lotte world mall"
3912,"The Souvenir Shop","lotte world mall"
3913,Starbucks,"forum istanbul"
3914,Carrefour,"kuala lumpur city centre (klcc)"
3915,Samsung,"prada store tokyo"
3916,H&M,"prada store tokyo"
3917,"Apple Store","galleria mall"
3918,Puma,"lotte world mall"
3919,Gap,"dubai mall"
3920,"Forever 21","westfield parramatta"
3921,"Forever 21","the mall at millenia"
3922,"Forever 21","faisalabad mall"
3923,MAC,"robinsons place manila"
3924,"World Market","galeries lafayette"
3925,"The Souvenir Shop","central embassy"
3926,Starbucks,takashimaya
3927,"The Body Shop","tokyo midtown"
3928,Prada,"pavilion kuala lumpur"
3929,"Taco Bell","istanbul cevahir avm"
3930,Mcdonald's,"prada store tokyo"
3931,"Forever 21","galleria mall"
3932,"LEGO Store",takashimaya
3933,"Forever 21","fifth avenue"
3934,Starbucks,"korsh mall"
3935,"Barnes & Noble","westfield parramatta"
3936,"Taco Bell","king abdulaziz center"
3937,"LEGO Store","king abdulaziz center"
3938,"Taco Bell","central world"
3939,"Foot Locker",takashimaya
3940,"LEGO Store","korsh mall"
3941,Puma,"central embassy"
3942,Zara,kanyon
3943,Gap,"prada store tokyo"
3944,"Forever 21",kanyon
3945,"The Body Shop","centro santa fe"
3946,"Foot Locker","fifth avenue"
3947,"Ulta Beauty","centro coyoacÃƒÂ¡n"
3948,H&M,"beverly center"
3949,"Forever 21","forum istanbul"
3950,"New Balance","westfield parramatta"
3951,"Ulta Beauty","aventura mall"
3952,"The Body Shop","dubai mall"
3953,Books-A-Million,"dubai mall"
3954,Nike,"westfield parramatta"
3955,"Forever 21","galleria mall"
3956,Zara,"galleria vittorio emanuele ii"
3957,Mcdonald's,"plaza satÃƒÂ©lite"
3958,"Disney Store","the dubai mall"
3959,"Taco Bell","galeries lafayette"
3960,Zara,"la rinascente"
3961,"LEGO Store",kanyon
3962,"Hard Rock Cafe","galleria vittorio emanuele ii"
3963,"Toys R Us","aventura mall"
3964,"Hard Rock Cafe","mitsui outlet park"
3965,Hamleys,"robinsons place manila"
3966,"World Market","mall of the emirates"
3967,Prada,"zorlu center"
3968,Sephora,"moscow mall"
3969,Carrefour,"siam paragon"
3970,"LEGO Store",vivocity
3971,"Forever 21","king abdulaziz center"
3972,Prada,"centro santa fe"
3973,Adidas,"central embassy"
3974,H&M,"plaza satÃƒÂ©lite"
3975,Puma,"king abdulaziz center"
3976,Zara,"aventura mall"
3977,"Foot Locker","pavilion kuala lumpur"
3978,"Apple Store","south coast plaza"
3979,Sephora,"westfield parramatta"
3980,"Ulta Beauty","central embassy"
3981,Carrefour,"sm seaside city cebu"
3982,"Hard Rock Cafe","westfield london"
3983,Carrefour,"beverly center"
3984,Carrefour,"tokyo midtown"
3985,Zara,"nanjing deji plaza"
3986,H&M,"forum istanbul"
3987,"Forever 21","sm seaside city cebu"
3988,"Pizza Hut","aventura mall"
3989,Sephora,"prada store tokyo"
3990,Waterstones,"king of prussia mall"
3991,"LEGO Store","avenue des champs-ÃƒÂ©lysÃƒÂ©es"
3992,"Hard Rock Cafe","mitsui outlet park"
3993,Kinokuniya,"westfield parramatta"
3994,"New Balance","sm mall of asia"
3995,"Microsoft Store","robinsons place manila"
3996,MAC,vivocity
3997,Zara,"king abdulaziz center"
3998,Hamleys,"la rinascente"
3999,"Forever 21","korsh mall"
4000,Zara,"the grove"
4001,Zara,"mall of america"
4002,"Ulta Beauty","robinsons galleria"
4003,Gap,"king abdulaziz center"
4004,Zara,"plaza satÃƒÂ©lite"
4005,H&M,"marina bay sands shopping mall"
4006,"Sony Store","dubai mall"
4007,Carrefour,"pavilion kuala lumpur"
4008,"Pizza Hut","the mall at millenia"
4009,Gap,"nanjing deji plaza"
4010,"LEGO Store","the shops at columbus circle"
4011,"Pizza Hut","tokyo midtown"
4012,"Ulta Beauty","mall of america"
4013,Books-A-Million,"westfield london"
4014,Waterstones,"avenue des champs-ÃƒÂ©lysÃƒÂ©es"
4015,Carrefour,"westfield london"
4016,"LEGO Store","zorlu center"
4017,MAC,"galeries lafayette"
4018,"Taco Bell","centro santa fe"
4019,"New Balance","tokyo midtown"
4020,Sephora,"fifth avenue"
4021,"Hard Rock Cafe","faisalabad mall"
4022,Zara,"south coast plaza"
4023,Gap,"chadstone shopping centre"
4024,Nike,"robinsons galleria"
4025,"Disney Store","aventura mall"
4026,Nike,"oasis mall"
4027,"Toys R Us","tokyo midtown"
4028,Samsung,kanyon
4029,"LEGO Store","king abdulaziz center"
4030,Hamleys,"istanbul cevahir avm"
4031,"Barnes & Noble","zorlu center"
4032,Starbucks,"kuala lumpur city centre (klcc)"
4033,"The Body Shop","robinsons place manila"
4034,"The Body Shop","westfield parramatta"
4035,Carrefour,"prada store tokyo"
4036,MAC,"fifth avenue"
4037,"The Body Shop","lujiazui shopping mall"
4038,MAC,"korsh mall"
4039,"Forever 21","mitsui outlet park"
4040,H&M,kanyon
4041,Sephora,"avenue des champs-ÃƒÂ©lysÃƒÂ©es"
4042,H&M,"king abdulaziz center"
4043,Gap,"nanjing deji plaza"
4044,"Forever 21","la rinascente"
4045,Zara,"zorlu center"
4046,"Forever 21","the dubai mall"
4047,H&M,"dubai mall"
4048,Gap,"the shops at columbus circle"
4049,Puma,"the outlets at orange"
4050,Prada,"korsh mall"
4051,"New Balance","marina bay sands shopping mall"
4052,H&M,"the mall at millenia"
4053,MAC,"korsh mall"
4054,Zara,"the shops at columbus circle"
4055,Carrefour,"tokyo midtown"
4056,Carrefour,"tokyo midtown"
4057,"Microsoft Store","lotte world mall"
4058,MAC,"mall of america"
4059,"Hard Rock Cafe","galeries lafayette"
4060,"Toys R Us","faisalabad mall"
4061,Prada,"mall of the emirates"
4062,"LEGO Store","istanbul cevahir avm"
4063,Carrefour,"lujiazui shopping mall"
4064,"Barnes & Noble","the outlets at orange"
4065,"The Body Shop","beverly center"
4066,"Toys R Us","robinsons galleria"
4067,"LEGO Store","mall of the emirates"
4068,Sephora,"galeries lafayette"
4069,Zara,"marina bay sands shopping mall"
4070,"Pizza Hut",kanyon
4071,"Taco Bell","oasis mall"
4072,Zara,"korsh mall"
4073,Adidas,"siam paragon"
4074,"Foot Locker","chadstone shopping centre"
4075,Gap,"the dubai mall"
4076,Puma,"lujiazui shopping mall"
4077,Samsung,"westfield london"
4078,Gap,"moscow mall"
4079,Gap,"dubai mall"
4080,H&M,"lotte world mall"
4081,Zara,"dubai mall"
4082,Prada,"central embassy"
4083,Gap,"dubai mall"
4084,"Microsoft Store","prada store tokyo"
4085,Prada,"south coast plaza"
4086,"Best Buy",vivocity
4087,"Toys R Us","the mall at millenia"
4088,Books-A-Million,"westfield london"
4089,Waterstones,"marina bay sands shopping mall"
4090,"Disney Store","korsh mall"
4091,"Toys R Us","south coast plaza"
4092,Sephora,"avenue des champs-ÃƒÂ©lysÃƒÂ©es"
4093,"Taco Bell","dubai mall"
4094,"Forever 21","westfield world trade center"
4095,"The Body Shop","marina bay sands shopping mall"
4096,"Pizza Hut","dubai mall"
4097,Hamleys,"westfield parramatta"
4098,Waterstones,"forum istanbul"
4099,"Toys R Us","galleria vittorio emanuele ii"
4100,"Ulta Beauty","king of prussia mall"
4101,"Toys R Us","galleria vittorio emanuele ii"
4102,"LEGO Store","siam paragon"
4103,"World Market",vivocity
4104,"Foot Locker","avenue des champs-ÃƒÂ©lysÃƒÂ©es"
4105,"Foot Locker","pavilion kuala lumpur"
4106,"Apple Store","galeries lafayette"
4107,Prada,"the outlets at orange"
4108,Zara,"prada store tokyo"
4109,"Best Buy","siam paragon"
4110,"Microsoft Store","lujiazui shopping mall"
4111,Puma,"prada store tokyo"
4112,Gap,"mitsui outlet park"
4113,"The Body Shop","robinsons galleria"
4114,Puma,"dubai mall"
4115,"Sony Store","the outlets at orange"
4116,Zara,"central embassy"
4117,"Forever 21","siam paragon"
4118,"Apple Store",vivocity
4119,Prada,"aventura mall"
4120,"The Body Shop","prada store tokyo"
4121,"Hard Rock Cafe","mitsui outlet park"
4122,Zara,"aventura mall"
4123,"Pizza Hut","forum istanbul"
4124,"Pizza Hut","lotte world mall"
4125,"Disney Store","westfield london"
4126,"LEGO Store","dubai mall"
4127,MAC,"tokyo midtown"
4128,Sephora,"king abdulaziz center"
4129,"Taco Bell","the dubai mall"
4130,"Ulta Beauty","central embassy"
4131,"The Body Shop","south coast plaza"
4132,Sephora,"siam paragon"
4133,Hamleys,"plaza satÃƒÂ©lite"
4134,Waterstones,"kuala lumpur city centre (klcc)"
4135,MAC,"pavilion kuala lumpur"
4136,"Microsoft Store","king of prussia mall"
4137,"Taco Bell","centro santa fe"
4138,Mcdonald's,"marina bay sands shopping mall"
4139,"World Market","beverly center"
4140,Kinokuniya,kanyon
4141,Carrefour,"galeries lafayette"
4142,"Shop the World","central embassy"
4143,MAC,"the mall at millenia"
4144,Adidas,"istanbul cevahir avm"
4145,"Forever 21","pavilion kuala lumpur"
4146,Waterstones,"westfield london"
4147,Carrefour,"moscow mall"
4148,"Barnes & Noble","moscow mall"
4149,"Toys R Us","tokyo midtown"
4150,"Ulta Beauty","moscow mall"
4151,Prada,"nanjing deji plaza"
4152,Adidas,"the mall at millenia"
4153,Nike,"south coast plaza"
4154,Nike,"the mall at millenia"
4155,Prada,"lujiazui shopping mall"
4156,Adidas,"the dubai mall"
4157,"Forever 21","westfield world trade center"
4158,"The Body Shop","siam paragon"
4159,Sephora,"the grove"
4160,Prada,"moscow mall"
4161,"New Balance",kanyon
4162,"The Body Shop","tokyo midtown"
4163,"Taco Bell","forum istanbul"
4164,"Barnes & Noble","istanbul cevahir avm"
4165,Carrefour,"central world"
4166,Zara,"moscow mall"
4167,"Toys R Us","lotte world mall"
4168,Hamleys,"nanjing deji plaza"
4169,Sephora,"siam paragon"
4170,"Taco Bell","marina bay sands shopping mall"
4171,"Disney Store","galleria vittorio emanuele ii"
4172,Sephora,"istanbul cevahir avm"
4173,"Hard Rock Cafe","korsh mall"
4174,"Pizza Hut","siam paragon"
4175,"Shop the World","chadstone shopping centre"
4176,"Ulta Beauty","the grove"
4177,"Taco Bell","dubai mall"
4178,"Hard Rock Cafe","dubai mall"
4179,"Hard Rock Cafe","istanbul cevahir avm"
4180,"Ulta Beauty","plaza satÃƒÂ©lite"
4181,"Forever 21","lujiazui shopping mall"
4182,"Pizza Hut","faisalabad mall"
4183,Starbucks,"tokyo midtown"
4184,Zara,"korsh mall"
4185,Adidas,takashimaya
4186,Nike,"pavilion kuala lumpur"
4187,Nike,"westfield world trade center"
4188,Prada,"dubai mall"
4189,"The Souvenir Shop","south coast plaza"
4190,Starbucks,"lujiazui shopping mall"
4191,"Taco Bell","sm mall of asia"
4192,Books-A-Million,"mall of the emirates"
4193,"Toys R Us","marina bay sands shopping mall"
4194,"Pizza Hut","dubai mall"
4195,"Pizza Hut","lotte world mall"
4196,"Disney Store","faisalabad mall"
4197,"Hard Rock Cafe",kanyon
4198,H&M,"aventura mall"
4199,H&M,"galeries lafayette"
4200,Sephora,"moscow mall"
4201,H&M,"westfield world trade center"
4202,Adidas,"galleria mall"
4203,"Toys R Us","mall of america"
4204,"Forever 21","central world"
4205,Zara,"the shops at columbus circle"
4206,Gap,"nanjing deji plaza"
4207,Puma,"sm mall of asia"
4208,H&M,"kuala lumpur city centre (klcc)"
4209,Prada,"sm mall of asia"
4210,Gap,"lotte world mall"
4211,Samsung,"sm seaside city cebu"
4212,"Pizza Hut",takashimaya
4213,"Shop the World","korsh mall"
4214,Sephora,"beverly center"
4215,"LEGO Store","westfield parramatta"
4216,Books-A-Million,"dubai mall"
4217,"Pizza Hut","westfield world trade center"
4218,"Ulta Beauty","prada store tokyo"
4219,"Barnes & Noble","king of prussia mall"
4220,"The Body Shop","westfield london"
4221,MAC,"centro coyoacÃƒÂ¡n"
4222,Prada,"robinsons galleria"
4223,Mcdonald's,"westfield london"
4224,Sephora,"faisalabad mall"
4225,Sephora,"mitsui outlet park"
4226,Adidas,"siam paragon"
4227,"Forever 21","central embassy"
4228,"Best Buy","mitsui outlet park"
4229,Gap,"the shops at columbus circle"
4230,"Forever 21","marina bay sands shopping mall"
4231,"Sony Store","central embassy"
4232,"Foot Locker","tokyo midtown"
4233,"Forever 21","tokyo midtown"
4234,"Foot Locker","fifth avenue"
4235,Prada,"aventura mall"
4236,Prada,"tokyo midtown"
4237,"Forever 21","zorlu center"
4238,H&M,"aventura mall"
4239,Zara,"moscow mall"
4240,"Forever 21","forum istanbul"
4241,Zara,"tokyo midtown"
4242,Zara,"the dubai mall"
4243,"The Body Shop",vivocity
4244,Zara,"lujiazui shopping mall"
4245,"Forever 21","mall of america"
4246,Sephora,"sm seaside city cebu"
4247,"Forever 21","the shops at columbus circle"
4248,"The Body Shop","central world"
4249,"Disney Store","fifth avenue"
4250,Hamleys,"marina bay sands shopping mall"
4251,"The Souvenir Shop","centro coyoacÃƒÂ¡n"
4252,Starbucks,"tokyo midtown"
4253,Sephora,"centro santa fe"
4254,"Toys R Us","forum istanbul"
4255,"The Souvenir Shop","mall of america"
4256,MAC,"king of prussia mall"
4257,Carrefour,"king abdulaziz center"
4258,"The Body Shop","moscow mall"
4259,Carrefour,"korsh mall"
4260,Zara,"robinsons place manila"
4261,"New Balance","central world"
4262,Prada,"aventura mall"
4263,"Microsoft Store","faisalabad mall"
4264,"The Body Shop","centro coyoacÃƒÂ¡n"
4265,"Forever 21","zorlu center"
4266,Sephora,"robinsons galleria"
4267,Zara,"plaza satÃƒÂ©lite"
4268,MAC,"galeries lafayette"
4269,"Forever 21","king abdulaziz center"
4270,"Foot Locker","mall of the emirates"
4271,"Foot Locker",vivocity
4272,Adidas,"the mall at millenia"
4273,Prada,"beverly center"
4274,"Ulta Beauty","sm mall of asia"
4275,Gap,"galleria vittorio emanuele ii"
4276,"Microsoft Store","south coast plaza"
4277,"Forever 21","aventura mall"
4278,"New Balance","faisalabad mall"
4279,"Barnes & Noble","the grove"
4280,MAC,"robinsons galleria"
4281,"The Body Shop","dubai mall"
4282,"Taco Bell","central embassy"
4283,MAC,takashimaya
4284,Starbucks,"king of prussia mall"
4285,"Ulta Beauty","kuala lumpur city centre (klcc)"
4286,MAC,"the shops at columbus circle"
4287,"Ulta Beauty","lujiazui shopping mall"
4288,Mcdonald's,"lotte world mall"
4289,Starbucks,"westfield parramatta"
4290,H&M,"lotte world mall"
4291,"World Market","la rinascente"
4292,"Barnes & Noble","aventura mall"
4293,Carrefour,"westfield world trade center"
4294,Gap,"galeries lafayette"
4295,"Forever 21","galleria vittorio emanuele ii"
4296,MAC,"zorlu center"
4297,"New Balance","mitsui outlet park"
4298,H&M,"istanbul cevahir avm"
4299,Gap,"aventura mall"
4300,Prada,kanyon
4301,H&M,"lujiazui shopping mall"
4302,"Best Buy","lujiazui shopping mall"
4303,Prada,"pavilion kuala lumpur"
4304,Samsung,"kuala lumpur city centre (klcc)"
4305,H&M,"robinsons place manila"
4306,Adidas,"sm seaside city cebu"
4307,Gap,"galeries lafayette"
4308,Books-A-Million,kanyon
4309,Waterstones,"beverly center"
4310,Mcdonald's,"centro santa fe"
4311,"Pizza Hut","westfield london"
4312,"Taco Bell","nanjing deji plaza"
4313,"The Body Shop","westfield london"
4314,Sephora,"the outlets at orange"
4315,"The Body Shop","oasis mall"
4316,"LEGO Store","korsh mall"
4317,Puma,"dubai mall"
4318,Hamleys,"marina bay sands shopping mall"
4319,Mcdonald's,"istanbul cevahir avm"
4320,H&M,kanyon
4321,Gap,"the outlets at orange"
4322,"The Souvenir Shop","dubai mall"
4323,"The Body Shop",takashimaya
4324,Sephora,"prada store tokyo"
4325,"LEGO Store","zorlu center"
4326,"Toys R Us","faisalabad mall"
4327,"Pizza Hut","oasis mall"
4328,"Ulta Beauty","central embassy"
4329,"The Body Shop","the outlets at orange"
4330,Gap,"plaza satÃƒÂ©lite"
4331,"Disney Store","galleria mall"
4332,"Forever 21","westfield parramatta"
4333,"Forever 21","robinsons place manila"
4334,H&M,"dubai mall"
4335,Zara,"faisalabad mall"
4336,Prada,"the shops at columbus circle"
4337,Carrefour,"dubai mall"
4338,Gap,"pavilion kuala lumpur"
4339,"Taco Bell","moscow mall"
4340,"Pizza Hut","tokyo midtown"
4341,Kinokuniya,"mitsui outlet park"
4342,Sephora,"aventura mall"
4343,"LEGO Store","mitsui outlet park"
4344,Adidas,"centro santa fe"
4345,H&M,"central world"
4346,Nike,"zorlu center"
4347,Sephora,takashimaya
4348,Puma,"king of prussia mall"
4349,"Foot Locker","king abdulaziz center"
4350,Zara,"zorlu center"
4351,Adidas,"faisalabad mall"
4352,H&M,"the mall at millenia"
4353,"Forever 21","nanjing deji plaza"
4354,Puma,"dubai mall"
4355,Zara,"dubai mall"
4356,"New Balance","forum istanbul"
4357,Zara,"fifth avenue"
4358,"Ulta Beauty","mall of the emirates"
4359,Zara,"galleria mall"
4360,MAC,"tokyo midtown"
4361,Zara,"fifth avenue"
4362,"Pizza Hut","mall of the emirates"
4363,"Pizza Hut","aventura mall"
4364,"LEGO Store",takashimaya
4365,"Forever 21","centro coyoacÃƒÂ¡n"
4366,"The Body Shop","avenue des champs-ÃƒÂ©lysÃƒÂ©es"
4367,"Taco Bell","westfield world trade center"
4368,MAC,"nanjing deji plaza"
4369,"New Balance","fifth avenue"
4370,Kinokuniya,"marina bay sands shopping mall"
4371,Books-A-Million,"prada store tokyo"
4372,"LEGO Store","the outlets at orange"
4373,"LEGO Store","prada store tokyo"
4374,"Forever 21","avenue des champs-ÃƒÂ©lysÃƒÂ©es"
4375,"Ulta Beauty","king of prussia mall"
4376,Carrefour,"the dubai mall"
4377,Hamleys,"the outlets at orange"
4378,Carrefour,"beverly center"
4379,Gap,"moscow mall"
4380,"Pizza Hut","faisalabad mall"
4381,"Forever 21","beverly center"
4382,Hamleys,"lotte world mall"
4383,Zara,"centro coyoacÃƒÂ¡n"
4384,"Apple Store","sm seaside city cebu"
4385,Samsung,"lujiazui shopping mall"
4386,"Apple Store","dubai mall"
4387,H&M,"sm seaside city cebu"
4388,Adidas,"galleria vittorio emanuele ii"
4389,H&M,"central embassy"
4390,MAC,"central world"
4391,Nike,"lotte world mall"
4392,"Forever 21","sm mall of asia"
4393,Prada,"south coast plaza"
4394,MAC,"the outlets at orange"
